stage_source,case_id,attempted_repetitions,completed_repetitions,status_counts_json,median_total_runtime_s,median_peak_rss_bytes,median_attacker_objective,median_defender_objective,unique_solution_signature_count,all_completed_replays_pass,configuration_json
14.3,local-sse-spatial-14p285714285714286m-154ca6898472,3,0,"{""initial_defender_infeasible"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_14p285714285714286m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 14.285714285714286, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-16p666666666666668m-c3135d631daf,3,0,"{""initial_defender_infeasible"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_16p666666666666668m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 16.666666666666668, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-20p0m-d38252da4260,3,0,"{""initial_defender_infeasible"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_20p0m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 20.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-33p333333333333336m-16e8ef6c6cae,3,3,"{""completed"": 3}",7.888905800005887,113500160.0,0.33294611207062663,0.22880191376647036,1,True,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_33p333333333333336m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 33.333333333333336, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-50m-018909d9134d,3,3,"{""completed"": 3}",29.869508699999642,76288000.0,1.340553884072545,0.8938345470153469,1,True,"{""experiment_type"": ""stage14_2c_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_50m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 50.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 300.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-5p0m-d8d7dda97b7c,3,0,"{""memory_limit"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_5p0m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 5.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-5p2631578947368425m-d3bc16c3538f,3,0,"{""memory_limit"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_5p2631578947368425m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 5.2631578947368425, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-5p555555555555555m-7b9315bdea39,3,0,"{""memory_limit"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_5p555555555555555m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 5.555555555555555, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-5p882352941176471m-0764680b76a5,3,0,"{""memory_limit"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_5p882352941176471m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 5.882352941176471, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-6p25m-43397c962364,3,0,"{""memory_limit"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_6p25m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 6.25, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-6p666666666666667m-92c6c4cba6f4,3,0,"{""memory_limit"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_6p666666666666667m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 6.666666666666667, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-7p142857142857143m-145be3df7c7e,3,0,"{""memory_limit"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_7p142857142857143m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 7.142857142857143, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-7p6923076923076925m-f4c2575d1828,3,0,"{""memory_limit"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_7p6923076923076925m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 7.6923076923076925, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-8p333333333333334m-5e916b40a6c7,3,0,"{""initial_defender_infeasible"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_8p333333333333334m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 8.333333333333334, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.3,local-sse-spatial-9p090909090909092m-fea350dac1d3,3,0,"{""initial_defender_infeasible"": 2, ""timeout"": 1}",,,,,0,False,"{""experiment_type"": ""stage14_3_local_sse_spatial"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_spatial_9p090909090909092m"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 9.090909090909092, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""spatial_resolution_m"", ""timeout_s"": 600.0, ""worker_mode"": ""local_sse""}"
14.4,global-oracle-canonical-anchor-1e73ac12d4de,3,3,"{""completed"": 3}",58.409136999998736,205864960.0,0.944086144839464,0.7814861193516704,1,True,"{""experiment_type"": ""stage14_2c_global_oracle_baseline"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_canonical_anchor"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""baseline_anchor"", ""timeout_s"": 300.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-10deg-918229a54b84,3,3,"{""completed"": 3}",11.047308399998656,127594496.0,0.952687238683972,0.7843318987084812,1,True,"{""experiment_type"": ""stage14_2c_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_10deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 10.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 300.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-12p0deg-cb132e6b1697,3,3,"{""completed"": 3}",12.106815699997242,115482624.0,0.9700079872321095,0.7904758555250633,1,True,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_12p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 12.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-15deg-0f610710b342,3,3,"{""completed"": 3}",4.365279999999984,99504128.0,0.9697241814714522,0.7912859636040508,1,True,"{""experiment_type"": ""stage14_2c_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_15deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 15.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 300.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-18p0deg-e8134422766e,3,3,"{""completed"": 3}",4.9070958999946015,91897856.0,0.980141906039847,0.7908454506030936,1,True,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_18p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 18.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-1p0deg-2a46717b6bed,3,3,"{""completed"": 3}",517.4124341999996,815112192.0,0.8399127172681883,0.698982178926319,1,True,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_1p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 1.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-1p5deg-72781ab77cfc,3,3,"{""completed"": 3}",438.85503560000507,569077760.0,0.9035332705093083,0.7372534892639833,1,True,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_1p5deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 1.5, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-20p0deg-5a11c7b784de,3,0,"{""worker_failure"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_20p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 20.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-22p5deg-abdb1be56ed8,3,0,"{""worker_failure"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_22p5deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 22.5, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-2p0deg-3a4584b67254,3,3,"{""completed"": 3}",331.1104531000019,442068992.0,0.9139840182765075,0.7664587790729686,1,True,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_2p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 2.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-2p5deg-1f81341908f3,3,3,"{""completed"": 3}",224.69695649999994,363970560.0,0.9131141102803907,0.7561743337394496,1,True,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_2p5deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 2.5, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-30p0deg-90f59d080fd9,3,0,"{""worker_failure"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_30p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 30.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
14.4,global-oracle-heading-36p0deg-4b82e5619efc,3,0,"{""worker_failure"": 3}",,,,,0,False,"{""experiment_type"": ""stage14_4_global_oracle_heading"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_heading_36p0deg"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 36.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""heading_spacing_deg"", ""timeout_s"": 900.0, ""worker_mode"": ""global_oracle""}"
