stage_source,experiment_type,case_id,repetition_id,status,failure_category,failure_message,declared_sweep_variable,declared_sweep_value,worker_wall_s,T_SSE_s,peak_rss_bytes,J_A,J_D,selected_defender_action_id,selected_attacker_candidate_id,trajectory_sha256,independent_replay_passed
14.3,stage14_2c_local_sse_spatial,local-sse-spatial-100m-48fa3d04001e,local-sse-spatial-100m-48fa3d04001e-r001,completed,,,spatial_resolution_m,100.0,8.287150399999518,7.873652899999797,59498496,1.4049827579238952,0.912150500664634,2,26,91f6a4aa7c2edb29d55899913823c0969558eae38759e2bffc27ce34a32608a3,True
14.3,stage14_2c_local_sse_spatial,local-sse-spatial-100m-48fa3d04001e,local-sse-spatial-100m-48fa3d04001e-r002,completed,,,spatial_resolution_m,100.0,8.297129599999607,7.857608700000128,67223552,1.4049827579238952,0.912150500664634,2,26,91f6a4aa7c2edb29d55899913823c0969558eae38759e2bffc27ce34a32608a3,True
14.3,stage14_3_local_sse_spatial,local-sse-spatial-10p0m-fb8c66951b54,local-sse-spatial-10p0m-fb8c66951b54-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,10.0,15.34157899999991,,2237829120,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-10p0m-fb8c66951b54,local-sse-spatial-10p0m-fb8c66951b54-r001,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,10.0,15.69684309999866,,2202230784,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-10p0m-fb8c66951b54,local-sse-spatial-10p0m-fb8c66951b54-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,10.0,15.38977480000176,,2204672000,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-11p11111111111111m-5a76a9e3f04c,local-sse-spatial-11p11111111111111m-5a76a9e3f04c-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,11.11111111111111,11.864750699998694,,1629249536,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-11p11111111111111m-5a76a9e3f04c,local-sse-spatial-11p11111111111111m-5a76a9e3f04c-r001,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,11.11111111111111,11.859252299997024,,1622568960,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-11p11111111111111m-5a76a9e3f04c,local-sse-spatial-11p11111111111111m-5a76a9e3f04c-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,11.11111111111111,12.14111199999752,,1624301568,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-12p5m-aac68d27c7a2,local-sse-spatial-12p5m-aac68d27c7a2-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,12.5,9.781683699999121,,1162080256,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-12p5m-aac68d27c7a2,local-sse-spatial-12p5m-aac68d27c7a2-r001,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,12.5,9.940045799998188,,1154686976,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-12p5m-aac68d27c7a2,local-sse-spatial-12p5m-aac68d27c7a2-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,12.5,9.481322100000398,,1136664576,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-14p285714285714286m-154ca6898472,local-sse-spatial-14p285714285714286m-154ca6898472-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,14.285714285714286,7.050889600002847,,782925824,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-14p285714285714286m-154ca6898472,local-sse-spatial-14p285714285714286m-154ca6898472-r001,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,14.285714285714286,7.0302193000025,,799866880,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-14p285714285714286m-154ca6898472,local-sse-spatial-14p285714285714286m-154ca6898472-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,14.285714285714286,6.8845258000001195,,800190464,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-16p666666666666668m-c3135d631daf,local-sse-spatial-16p666666666666668m-c3135d631daf-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,16.666666666666668,5.080457200005185,,516771840,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-16p666666666666668m-c3135d631daf,local-sse-spatial-16p666666666666668m-c3135d631daf-r001,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,16.666666666666668,5.226363000001584,,515584000,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-16p666666666666668m-c3135d631daf,local-sse-spatial-16p666666666666668m-c3135d631daf-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,16.666666666666668,5.124057299995911,,515465216,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-20p0m-d38252da4260,local-sse-spatial-20p0m-d38252da4260-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,20.0,4.065615700001217,,322621440,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-20p0m-d38252da4260,local-sse-spatial-20p0m-d38252da4260-r001,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,20.0,4.153512700002466,,321372160,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-20p0m-d38252da4260,local-sse-spatial-20p0m-d38252da4260-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,20.0,4.129654399999708,,321339392,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-33p333333333333336m-16e8ef6c6cae,local-sse-spatial-33p333333333333336m-16e8ef6c6cae-r000,completed,,,spatial_resolution_m,33.333333333333336,8.32867350000015,7.859273399997619,113500160,0.33294611207062663,0.22880191376647036,1,37,38a8e1adc6a0ba61fba66086e654a081f79242685403dd9742c74b0e6a57110a,True
14.3,stage14_3_local_sse_spatial,local-sse-spatial-33p333333333333336m-16e8ef6c6cae,local-sse-spatial-33p333333333333336m-16e8ef6c6cae-r001,completed,,,spatial_resolution_m,33.333333333333336,8.384982099996705,7.921407900001213,114262016,0.33294611207062663,0.22880191376647036,1,37,38a8e1adc6a0ba61fba66086e654a081f79242685403dd9742c74b0e6a57110a,True
14.3,stage14_3_local_sse_spatial,local-sse-spatial-33p333333333333336m-16e8ef6c6cae,local-sse-spatial-33p333333333333336m-16e8ef6c6cae-r002,completed,,,spatial_resolution_m,33.333333333333336,8.340637199995399,7.888905800005887,112840704,0.33294611207062663,0.22880191376647036,1,37,38a8e1adc6a0ba61fba66086e654a081f79242685403dd9742c74b0e6a57110a,True
14.3,stage14_2c_local_sse_spatial,local-sse-spatial-50m-018909d9134d,local-sse-spatial-50m-018909d9134d-r000,completed,,,spatial_resolution_m,50.0,30.434899300000325,30.007273899998836,76288000,1.340553884072545,0.8938345470153469,2,38,af5756a788b7eac143700e6d6f125c8ebd771a46c6984078a629644cfc7ab8d5,True
14.3,stage14_2c_local_sse_spatial,local-sse-spatial-50m-018909d9134d,local-sse-spatial-50m-018909d9134d-r001,completed,,,spatial_resolution_m,50.0,30.291179400001056,29.869508699999642,76427264,1.340553884072545,0.8938345470153469,2,38,af5756a788b7eac143700e6d6f125c8ebd771a46c6984078a629644cfc7ab8d5,True
14.3,stage14_2c_local_sse_spatial,local-sse-spatial-50m-018909d9134d,local-sse-spatial-50m-018909d9134d-r002,completed,,,spatial_resolution_m,50.0,30.06915570000092,29.66488449999997,76054528,1.340553884072545,0.8938345470153469,2,38,af5756a788b7eac143700e6d6f125c8ebd771a46c6984078a629644cfc7ab8d5,True
14.3,stage14_3_local_sse_spatial,local-sse-spatial-5p0m-d8d7dda97b7c,local-sse-spatial-5p0m-d8d7dda97b7c-r000,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,5.0,1.1945569999952568,,4537593856,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-5p0m-d8d7dda97b7c,local-sse-spatial-5p0m-d8d7dda97b7c-r001,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,5.0,1.1371262999964529,,4406280192,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-5p0m-d8d7dda97b7c,local-sse-spatial-5p0m-d8d7dda97b7c-r002,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,5.0,1.175742600004014,,4421185536,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-5p2631578947368425m-d3bc16c3538f,local-sse-spatial-5p2631578947368425m-d3bc16c3538f-r000,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,5.2631578947368425,1.1360768000013195,,4323921920,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-5p2631578947368425m-d3bc16c3538f,local-sse-spatial-5p2631578947368425m-d3bc16c3538f-r001,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,5.2631578947368425,1.1783924999981537,,4323704832,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-5p2631578947368425m-d3bc16c3538f,local-sse-spatial-5p2631578947368425m-d3bc16c3538f-r002,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,5.2631578947368425,1.1226946000024327,,4305657856,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-5p555555555555555m-7b9315bdea39,local-sse-spatial-5p555555555555555m-7b9315bdea39-r000,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,5.555555555555555,1.0895648000005167,,4302036992,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-5p555555555555555m-7b9315bdea39,local-sse-spatial-5p555555555555555m-7b9315bdea39-r001,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,5.555555555555555,1.1115237000049092,,4412989440,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-5p555555555555555m-7b9315bdea39,local-sse-spatial-5p555555555555555m-7b9315bdea39-r002,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,5.555555555555555,1.0685427999997046,,4372541440,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-5p882352941176471m-0764680b76a5,local-sse-spatial-5p882352941176471m-0764680b76a5-r000,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,5.882352941176471,161.01870659999986,,4308856832,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-5p882352941176471m-0764680b76a5,local-sse-spatial-5p882352941176471m-0764680b76a5-r001,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,5.882352941176471,134.575262499995,,4345921536,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-5p882352941176471m-0764680b76a5,local-sse-spatial-5p882352941176471m-0764680b76a5-r002,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,5.882352941176471,161.5231516999993,,4296036352,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-6p25m-43397c962364,local-sse-spatial-6p25m-43397c962364-r000,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,6.25,212.2394287999996,,4396118016,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-6p25m-43397c962364,local-sse-spatial-6p25m-43397c962364-r001,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,6.25,222.373247800002,,4335288320,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-6p25m-43397c962364,local-sse-spatial-6p25m-43397c962364-r002,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,6.25,214.32137579999835,,4307283968,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-6p666666666666667m-92c6c4cba6f4,local-sse-spatial-6p666666666666667m-92c6c4cba6f4-r000,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,6.666666666666667,193.42695300000196,,4380237824,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-6p666666666666667m-92c6c4cba6f4,local-sse-spatial-6p666666666666667m-92c6c4cba6f4-r001,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,6.666666666666667,185.00799379999808,,4396707840,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-6p666666666666667m-92c6c4cba6f4,local-sse-spatial-6p666666666666667m-92c6c4cba6f4-r002,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,6.666666666666667,189.77707910000026,,4370796544,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-7p142857142857143m-145be3df7c7e,local-sse-spatial-7p142857142857143m-145be3df7c7e-r000,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,7.142857142857143,36.32196919999842,,4353966080,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-7p142857142857143m-145be3df7c7e,local-sse-spatial-7p142857142857143m-145be3df7c7e-r001,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,7.142857142857143,51.872816000002786,,4314525696,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-7p142857142857143m-145be3df7c7e,local-sse-spatial-7p142857142857143m-145be3df7c7e-r002,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,7.142857142857143,145.86408819999633,,4367646720,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-7p6923076923076925m-f4c2575d1828,local-sse-spatial-7p6923076923076925m-f4c2575d1828-r000,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,7.6923076923076925,28.82005560000107,,4341055488,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-7p6923076923076925m-f4c2575d1828,local-sse-spatial-7p6923076923076925m-f4c2575d1828-r001,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,7.6923076923076925,28.879042599997774,,4299894784,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-7p6923076923076925m-f4c2575d1828,local-sse-spatial-7p6923076923076925m-f4c2575d1828-r002,memory_limit,memory_limit,"parent-enforced memory_limit: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,7.6923076923076925,28.144450299994787,,4305149952,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-8p333333333333334m-5e916b40a6c7,local-sse-spatial-8p333333333333334m-5e916b40a6c7-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,8.333333333333334,25.239245500000834,,3785060352,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-8p333333333333334m-5e916b40a6c7,local-sse-spatial-8p333333333333334m-5e916b40a6c7-r001,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,8.333333333333334,25.082950599993637,,3777015808,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-8p333333333333334m-5e916b40a6c7,local-sse-spatial-8p333333333333334m-5e916b40a6c7-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,8.333333333333334,25.3838453999997,,3798302720,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-9p090909090909092m-fea350dac1d3,local-sse-spatial-9p090909090909092m-fea350dac1d3-r000,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,9.090909090909092,19.153888499997265,,2907844608,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-9p090909090909092m-fea350dac1d3,local-sse-spatial-9p090909090909092m-fea350dac1d3-r001,timeout,timeout,"parent-enforced timeout: timeout_s=600.0, memory_limit_bytes=4294967296",spatial_resolution_m,9.090909090909092,11856.535179299994,,1167835136,,,,,,
14.3,stage14_3_local_sse_spatial,local-sse-spatial-9p090909090909092m-fea350dac1d3,local-sse-spatial-9p090909090909092m-fea350dac1d3-r002,initial_defender_infeasible,initial_defender_infeasible,local SSE was not certified,spatial_resolution_m,9.090909090909092,25.14938259999326,,2938408960,,,,,,
14.4,stage14_2c_global_oracle_baseline,global-oracle-canonical-anchor-1e73ac12d4de,global-oracle-canonical-anchor-1e73ac12d4de-r000,completed,,,baseline_anchor,0,59.697362599999906,59.27433060000112,205475840,0.944086144839464,0.7814861193516704,2,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.4,stage14_2c_global_oracle_baseline,global-oracle-canonical-anchor-1e73ac12d4de,global-oracle-canonical-anchor-1e73ac12d4de-r001,completed,,,baseline_anchor,0,58.830654600000344,58.409136999998736,205864960,0.944086144839464,0.7814861193516704,2,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.4,stage14_2c_global_oracle_baseline,global-oracle-canonical-anchor-1e73ac12d4de,global-oracle-canonical-anchor-1e73ac12d4de-r002,completed,,,baseline_anchor,0,58.80155070000001,58.40248650000103,206139392,0.944086144839464,0.7814861193516704,2,26,827fe8228491a0469c901aed676fd640afac5870b094f2d62494678cd8acfb03,True
14.4,stage14_2c_global_oracle_heading,global-oracle-heading-10deg-918229a54b84,global-oracle-heading-10deg-918229a54b84-r000,completed,,,heading_spacing_deg,10.0,11.522153900001285,11.135299100000339,127180800,0.952687238683972,0.7843318987084812,2,26,7d8a14d528f00c78409a36f48c3c78c923bd9cad109de3653592b85d6ce43e39,True
14.4,stage14_2c_global_oracle_heading,global-oracle-heading-10deg-918229a54b84,global-oracle-heading-10deg-918229a54b84-r001,completed,,,heading_spacing_deg,10.0,11.432972200000222,11.047308399998656,127594496,0.952687238683972,0.7843318987084812,2,26,7d8a14d528f00c78409a36f48c3c78c923bd9cad109de3653592b85d6ce43e39,True
14.4,stage14_2c_global_oracle_heading,global-oracle-heading-10deg-918229a54b84,global-oracle-heading-10deg-918229a54b84-r002,completed,,,heading_spacing_deg,10.0,11.414337800000794,11.019661299998916,128188416,0.952687238683972,0.7843318987084812,2,26,7d8a14d528f00c78409a36f48c3c78c923bd9cad109de3653592b85d6ce43e39,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-12p0deg-cb132e6b1697,global-oracle-heading-12p0deg-cb132e6b1697-r000,completed,,,heading_spacing_deg,12.0,12.556310400002985,12.106815699997242,115482624,0.9700079872321095,0.7904758555250633,2,26,61c1cc4b9550eb235f80787c6f672896b7662e293c1f1fd47890bd9a1cba3414,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-12p0deg-cb132e6b1697,global-oracle-heading-12p0deg-cb132e6b1697-r001,completed,,,heading_spacing_deg,12.0,12.591619099999662,12.168118000001414,114794496,0.9700079872321095,0.7904758555250633,2,26,61c1cc4b9550eb235f80787c6f672896b7662e293c1f1fd47890bd9a1cba3414,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-12p0deg-cb132e6b1697,global-oracle-heading-12p0deg-cb132e6b1697-r002,completed,,,heading_spacing_deg,12.0,12.48964210000122,12.067179899997427,117002240,0.9700079872321095,0.7904758555250633,2,26,61c1cc4b9550eb235f80787c6f672896b7662e293c1f1fd47890bd9a1cba3414,True
14.4,stage14_2c_global_oracle_heading,global-oracle-heading-15deg-0f610710b342,global-oracle-heading-15deg-0f610710b342-r000,completed,,,heading_spacing_deg,15.0,4.730001899999479,4.335439700000279,99504128,0.9697241814714522,0.7912859636040508,2,26,217ac0652b5c73ff43a31c54f47dfbdec37f4a088f82acf90f7f69a3dc52c609,True
14.4,stage14_2c_global_oracle_heading,global-oracle-heading-15deg-0f610710b342,global-oracle-heading-15deg-0f610710b342-r001,completed,,,heading_spacing_deg,15.0,4.806776399998853,4.365279999999984,99667968,0.9697241814714522,0.7912859636040508,2,26,217ac0652b5c73ff43a31c54f47dfbdec37f4a088f82acf90f7f69a3dc52c609,True
14.4,stage14_2c_global_oracle_heading,global-oracle-heading-15deg-0f610710b342,global-oracle-heading-15deg-0f610710b342-r002,completed,,,heading_spacing_deg,15.0,4.819018700000015,4.380340499999875,99221504,0.9697241814714522,0.7912859636040508,2,26,217ac0652b5c73ff43a31c54f47dfbdec37f4a088f82acf90f7f69a3dc52c609,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-18p0deg-e8134422766e,global-oracle-heading-18p0deg-e8134422766e-r000,completed,,,heading_spacing_deg,18.0,5.360283400004846,4.9070958999946015,91897856,0.980141906039847,0.7908454506030936,2,26,025865a467a86eab0aa3d7f26057d8da0717b171561502575e695425934fcfd8,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-18p0deg-e8134422766e,global-oracle-heading-18p0deg-e8134422766e-r001,completed,,,heading_spacing_deg,18.0,5.283526500003063,4.835726800010889,92323840,0.980141906039847,0.7908454506030936,2,26,025865a467a86eab0aa3d7f26057d8da0717b171561502575e695425934fcfd8,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-18p0deg-e8134422766e,global-oracle-heading-18p0deg-e8134422766e-r002,completed,,,heading_spacing_deg,18.0,5.401708699995652,4.917813100008061,91652096,0.980141906039847,0.7908454506030936,2,26,025865a467a86eab0aa3d7f26057d8da0717b171561502575e695425934fcfd8,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-1p0deg-2a46717b6bed,global-oracle-heading-1p0deg-2a46717b6bed-r000,completed,,,heading_spacing_deg,1.0,529.1999735999998,517.4124341999996,815112192,0.8399127172681883,0.698982178926319,2,26,a4cba8987fa594973bb5e1b41584aa87846594c6c78e654586a3774284a13c4b,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-1p0deg-2a46717b6bed,global-oracle-heading-1p0deg-2a46717b6bed-r001,completed,,,heading_spacing_deg,1.0,531.3137430000061,519.5116220999917,813199360,0.8399127172681883,0.698982178926319,2,26,a4cba8987fa594973bb5e1b41584aa87846594c6c78e654586a3774284a13c4b,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-1p0deg-2a46717b6bed,global-oracle-heading-1p0deg-2a46717b6bed-r002,completed,,,heading_spacing_deg,1.0,527.5848654999863,515.8629707000073,815845376,0.8399127172681883,0.698982178926319,2,26,a4cba8987fa594973bb5e1b41584aa87846594c6c78e654586a3774284a13c4b,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-1p5deg-72781ab77cfc,global-oracle-heading-1p5deg-72781ab77cfc-r000,completed,,,heading_spacing_deg,1.5,440.37231570000586,437.7268851999979,569077760,0.9035332705093083,0.7372534892639833,2,26,a36c7405921d9dd86c6d8e27c05288357f5173ce2487f7cb540e05f757c8e41e,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-1p5deg-72781ab77cfc,global-oracle-heading-1p5deg-72781ab77cfc-r001,completed,,,heading_spacing_deg,1.5,441.65130549999594,438.85503560000507,569413632,0.9035332705093083,0.7372534892639833,2,26,a36c7405921d9dd86c6d8e27c05288357f5173ce2487f7cb540e05f757c8e41e,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-1p5deg-72781ab77cfc,global-oracle-heading-1p5deg-72781ab77cfc-r002,completed,,,heading_spacing_deg,1.5,443.30090450000716,440.6449782999989,568967168,0.9035332705093083,0.7372534892639833,2,26,a36c7405921d9dd86c6d8e27c05288357f5173ce2487f7cb540e05f757c8e41e,True
14.4,stage14_4_global_oracle_heading,global-oracle-heading-20p0deg-5a11c7b784de,global-oracle-heading-20p0deg-5a11c7b784de-r000,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,20.0,3.7615963999996893,,84938752,,,,,,
14.4,stage14_4_global_oracle_heading,global-oracle-heading-20p0deg-5a11c7b784de,global-oracle-heading-20p0deg-5a11c7b784de-r001,worker_failure,nonzero_worker_exit,"Traceback (most recent call last):
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 47, in <module>
    main()
    ~~~~^^
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 41, in main
    payload = run_worker(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_4_worker.py"", line 16, in run_worker
    payload = run_worker_case(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 459, in run_worker_case
    payload = _global_payload(configuration)
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stage14_2c_worker.py"", line 350, in _global_payload
    run = run_finite_stackelberg(
        candidates,
    ...<3 lines>...
        reuse_reachability_graph=True,
    )
  File ""C:\Users\jeffe\Desktop\git\glider_hybrid_control\3D_0827\stackelberg_solver.py"", line 295, in run_finite_stackelberg
    raise RuntimeError(""no Defender action has a feasible Attacker response"")
RuntimeError: no Defender action has a feasible Attacker response",heading_spacing_deg,20.0,3.642991200002143,,76017664,,,,,,
